=== AUFSTELLUNGSANALYSE - ALLE MANNSCHAFTEN ===
62. Isac Lidberg: 1.0 Punkte (1x Start-11)
63. Fabian Kunze: 1.0 Punkte (1x Start-11)
64. Killian Corredor: 1.0 Punkte (1x Start-11)
65. Leon Jensen: 1.0 Punkte (1x Start-11)
66. Jannik Dehm: 1.0 Punkte (1x Start-11)
67. Deyovaisio Zeefuik: 1.0 Punkte (1x Start-11)
68. Merveille Papela: 1.0 Punkte (1x Start-11)
69. Sergio Lopez: 1.0 Punkte (1x Start-11)
70. Diego Demme: 1.0 Punkte (1x Start-11)
71. Florian Niederlechner: 1.0 Punkte (1x Start-11)
72. Clemens Riedel: 1.0 Punkte (1x Start-11)
73. Fraser Hornby: 1.0 Punkte (1x Start-11)

